28,71.7,660,25.6,0.588038
28.3,71.6,576,25.7,0.588038
28,71.8,486,25.7,0.588038
28.4,71.2,475,25.8,0.5870854
29.1,68.1,414,25.8,0.5875617
28.2,70.7,286,25.9,0.5889906
28,72.8,307,26,0.5899432
28.3,72,320,26,0.5899432
28.4,72.1,374,26,0.5899432
28.9,71.4,351,26.1,0.5904195
28.8,70,338,26.1,0.5899432
28.8,69.2,402,26.1,0.5894669
29.2,67.6,310,26.2,0.5889906
28.3,72.5,292,26.3,0.5904195
28.7,72.2,399,26.3,0.5889906
29.3,67.3,406,26.3,0.5875617
29,69.5,353,26.4,0.5870854
29.5,65.9,382,26.4,0.5870854
29.5,65.8,391,26.5,0.5875617
29.7,67.8,446,26.5,0.5866091
29.6,67.1,579,26.5,0.5861328
30.3,63.2,405,26.6,0.5861328
30.2,62.4,368,26.6,0.5875617
30.7,62,509,26.6,0.5856565
30.8,59.4,250,26.6,0.5870854
30.7,63.2,234,26.7,0.5889906
29.9,65.8,254,26.7,0.5904195
29.3,70.5,198,26.8,0.5913721
28.6,72.6,193,26.8,0.592801
29.3,73,191,26.8,0.5932773
29.2,70.5,202,26.8,0.5937536
29,68.4,182,26.8,0.5937536
29,70.6,160,26.9,0.5947062
28.4,72.1,167,26.9,0.5947062
28.9,73.1,167,26.9,0.5951825
28.7,73.6,129,26.9,0.5956588
28.7,75.2,126,26.9,0.5961351
28,75,113,26.9,0.5966114
27.8,76.2,94,26.9,0.5970877
28.2,76.7,95,26.9,0.597564
28,76.4,102,26.9,0.5980403
27.8,75.8,106,26.9,0.5980403
27.9,75.7,108,26.9,0.5985166
27.9,78.5,106,26.9,0.5989929
28,77.4,99,26.9,0.5989929
27.9,77.2,97,26.9,0.5994692
27.4,79.4,96,26.8,0.5994692
27.6,78.5,96,26.8,0.5999455
27.4,78.5,111,26.8,0.5999455
27.5,79.5,114,26.8,0.5999455
27.2,79.3,99,26.8,0.5999455
27.5,80.2,108,26.8,0.5989929
27.4,79.8,96,26.7,0.5985166
27.4,78.9,109,26.7,0.5989929
27.6,78.1,102,26.7,0.5985166
27.6,80.7,105,26.6,0.5985166
27.6,80.1,105,26.6,0.5985166
27.1,80.9,109,26.6,0.5985166
26.9,82.5,106,26.6,0.5994692
26.7,82.8,108,26.6,0.5994692
26.6,81.7,107,26.6,0.5999455
26.6,81.9,116,26.5,0.6004218
26.3,83.5,115,26.5,0.6004218
26.3,83.8,122,26.5,0.6004218
26.2,85.1,137,26.5,0.6004218
26.2,84.3,150,26.5,0.6008981
26.2,85.5,133,26.5,0.6008981
26.4,85,127,26.4,0.6013744
26.4,84.6,126,26.4,0.6013744
26.2,85.3,120,26.4,0.6004218
26.3,85,119,26.3,0.5999455
26.4,84.7,117,26.3,0.6004218
26.2,85.7,115,26.3,0.6004218
26.1,86.9,115,26.3,0.5999455
26.1,86.8,116,26.3,0.5999455
26.2,86.9,114,26.2,0.5999455
26.3,86.9,114,26.2,0.5999455
26.6,85.8,115,26.2,0.5999455
26.5,86,114,26.2,0.5994692
26.8,85.2,114,26.1,0.5994692
26.6,86,114,26.1,0.5994692
26.3,86.5,114,26.1,0.5994692
26.1,87.1,115,26.1,0.5994692
26.2,87.6,115,26.1,0.5989929
26.6,85.8,116,26.1,0.5994692
26.5,86.3,117,26.1,0.5989929
26.1,87.6,116,26.1,0.5989929
26.2,85.1,115,26,0.5989929
26.2,86.7,116,26,0.5989929
26,87.6,117,26,0.5989929
26.1,88.3,117,26,0.5989929
25.9,88.2,118,26,0.5994692
26,88.5,119,26,0.5994692
25.7,88.8,119,26,0.5994692
25.7,88.9,120,26,0.5994692
25.5,89.9,119,26,0.5994692
25.7,89.5,120,26,0.5999455
25.9,88.9,172,25.9,0.5999455
25.8,89.2,175,25.9,0.5999455
25.4,89.9,173,25.9,0.5994692
25.4,89.6,173,25.9,0.5999455
25.6,89,213,25.9,0.5999455
25.8,87.5,217,25.8,0.5999455
26.1,87.5,217,25.8,0.5999455
25.8,87.9,173,25.8,0.5999455
25.7,88,166,25.8,0.5994692
25.7,87.7,167,25.8,0.5994692
25.9,86.7,179,25.8,0.5994692
26.1,85.8,190,25.8,0.5994692
26.3,84.4,197,25.8,0.5994692
26.2,83.6,196,25.8,0.5994692
26.4,83.3,202,25.8,0.5989929
26.7,82.2,176,25.8,0.5989929
26.7,82.5,176,25.8,0.5989929
26.8,83.3,190,25.7,0.5985166
27.1,83.7,198,25.7,0.5985166
27.1,84.3,208,25.7,0.5985166
26.9,85,229,25.7,0.5980403
27.4,80.9,216,25.7,0.5970877
27.7,79.1,204,25.7,0.5966114
27.4,79.8,236,25.7,0.5961351
27.7,82.7,264,25.7,0.5956588
28.1,78.9,289,25.7,0.5956588
28.5,76.9,330,25.7,0.5951825
29.3,74.5,335,25.7,0.5942299
29.4,72.9,359,25.7,0.5932773
29.9,72.5,361,25.7,0.5923247
30.2,71.2,350,25.8,0.5913721
29.4,76.3,478,25.8,0.5899432
29.1,76.3,459,25.8,0.5889906
29,77.1,365,25.8,0.5889906
28.9,79.8,345,25.8,0.5885143
29.3,75.6,344,25.9,0.5875617
28.9,77.7,312,25.9,0.5870854
29.1,78.4,338,26,0.5870854
28.9,78.3,282,26,0.5875617
29.4,76.1,289,26,0.588038
28.9,78.5,305,26.1,0.5885143
29.2,79.3,326,26.1,0.5885143
29.2,77.6,344,26.1,0.5885143
29,77.3,298,26.1,0.5889906
29.2,75.9,309,26.2,0.5894669
30,77.3,309,26.3,0.5889906
29.9,77,284,26.3,0.5889906
29.2,76.9,295,26.3,0.5899432
29.6,75.3,260,26.3,0.5899432
29.2,79.1,247,26.3,0.5894669
29.4,78.5,234,26.4,0.5889906
28.7,77.4,248,26.4,0.5894669
28.9,77.7,281,26.5,0.5899432
29.2,75.8,331,26.5,0.5904195
29.4,74.9,367,26.5,0.5908958
29.4,74.4,293,26.5,0.5908958
29.5,74.4,298,26.5,0.5908958
29.7,74.2,422,26.5,0.5913721
30,75.3,509,26.6,0.5913721
30.7,72.5,701,26.6,0.5904195
30.2,72.1,446,26.6,0.5908958
30.5,72.2,363,26.6,0.5908958
30.2,71.6,303,26.6,0.5899432
30.5,72.5,259,26.6,0.5885143
29.9,72.1,255,26.7,0.5861328
29.5,74.4,267,26.7,0.5870854
29.8,74.1,263,26.8,0.5870854
30.1,75.1,261,26.8,0.5875617
29.9,72.1,203,26.8,0.588038
29.2,79,202,26.8,0.5889906
29.1,78.3,198,26.9,0.5894669
29.5,79.3,184,26.9,0.5894669
29.1,79.5,169,26.9,0.5899432
29.1,80.7,164,27,0.5899432
28.6,81.3,150,27,0.5908958
28.7,80,137,27,0.5913721
28.8,80.8,142,27,0.5913721
28.3,78.5,142,27,0.5913721
28.2,81.8,137,27,0.5923247
28.1,81,135,27,0.592801
28.3,80.7,134,27,0.592801
28,80.9,142,27,0.5937536
28.1,80.7,144,27,0.5942299
28.1,78.2,139,27,0.5951825
28.1,77.5,137,27,0.5951825
28.7,70.3,128,27,0.5956588
29,71,131,27,0.5961351
28.5,73.5,122,27,0.5961351
28.3,77.8,116,26.9,0.5961351
27.6,78.3,120,26.9,0.5961351
27.3,80.5,115,26.9,0.5961351
27.5,79.2,117,26.9,0.5966114
27.9,79.6,112,26.9,0.5966114
27.8,78.2,108,26.8,0.5966114
27.2,79.8,108,26.8,0.5970877
27.3,80.5,90,26.8,0.5970877
27.5,75.9,86,26.8,0.5970877
27.7,75.3,83,26.8,0.5970877
28,76,80,26.8,0.597564
27.7,76.7,80,26.8,0.5980403
27.8,77.9,84,26.7,0.5980403
27.7,78.7,84,26.7,0.5980403
27.6,80.2,84,26.6,0.5985166
27.4,80.9,84,26.6,0.5985166
26.9,84,86,26.6,0.5985166
27,83.4,85,26.6,0.5989929
27.2,82.4,84,26.6,0.5989929
27,82.5,84,26.6,0.5989929
27.1,83.1,87,26.6,0.5989929
27,82,86,26.5,0.5994692
26.7,83.9,90,26.5,0.5994692
26.7,83.1,91,26.5,0.5989929
26.5,79.9,91,26.5,0.5989929
26.6,81.5,86,26.5,0.5989929
26.6,82.3,88,26.5,0.5994692
26.3,82,93,26.4,0.6013744
26.3,82.3,104,26.4,0.6004218
26,81.3,109,26.4,0.6004218
26,82.1,112,26.3,0.6008981
26,82.1,119,26.3,0.6013744
25.5,83,127,26.3,0.6013744
25.7,84.4,133,26.3,0.6008981
25.5,84.4,139,26.3,0.6008981
25.5,84.2,140,26.3,0.6008981
25.6,83.5,140,26.2,0.6008981
25.8,83.4,144,26.2,0.6008981
25.4,84.9,147,26.2,0.6008981
25.6,84.6,149,26.1,0.6013744
25.5,84.1,140,26.1,0.6008981
25.5,84.9,145,26.1,0.6008981
25.1,83.7,150,26.1,0.6008981
25.6,83.5,153,26.1,0.6013744
25.8,82.3,150,26,0.6008981
25.4,84.9,152,26,0.6008981
25.6,83.2,153,26,0.6008981
25.5,83.1,154,26,0.6004218
25.5,85,153,26,0.6004218
25.5,84,152,26,0.6004218
25.6,84.3,155,25.9,0.6004218
25.6,84.5,157,25.9,0.6008981
25.6,84.2,155,25.9,0.6004218
25.6,83.2,159,25.9,0.6004218
25.4,84.9,161,25.8,0.6004218
25.5,84.4,162,25.8,0.6004218
25.6,83.7,158,25.8,0.6004218
25.4,83.6,167,25.8,0.6008981
25.6,83.4,162,25.8,0.6008981
25.6,83.2,159,25.8,0.6008981
25.7,84.3,156,25.8,0.6004218
25.5,84.4,162,25.7,0.6004218
25.4,84.6,165,25.7,0.6004218
25.3,85.5,178,25.7,0.6004218
25.6,85.2,172,25.7,0.5999455
25.7,85.7,184,25.6,0.5994692
25.7,83.8,204,25.6,0.5989929
26.2,82.9,228,25.6,0.5980403
26,80.3,229,25.6,0.5966114
26.6,77.5,263,25.6,0.5956588
27,78.3,266,25.6,0.5942299
26.9,76.7,351,25.6,0.592801
27,76.3,330,25.6,0.5918484
27.1,76.3,325,25.6,0.5913721
27.2,77.2,388,25.6,0.5904195
27.1,76.9,379,25.6,0.5894669
27.9,76,382,25.6,0.588038
27.9,74.1,379,25.6,0.588038
28.6,71.9,369,25.6,0.5870854
29,68.7,593,25.6,0.5870854
29,69,418,25.6,0.5870854
29.7,68.4,688,25.7,0.5866091
29.6,67.9,591,25.7,0.5861328
30.3,66.8,403,25.8,0.5842276
31.1,63.4,284,25.8,0.5837513
30.5,66.2,435,25.8,0.5837513
31,62.5,700,25.9,0.5827987
31.7,61.5,827,26,0.5818461
30.8,60.3,416,26,0.5823224
30.3,62.3,263,26.1,0.5837513
30.2,64.3,469,26.1,0.5851802
31.5,60.6,669,26.3,0.5837513
31,64,678,26.3,0.5827987
30.7,64.1,758,26.4,0.5823224
31.6,62.6,776,26.5,0.5818461
31.7,62.5,905,26.5,0.5813698
31.2,60.5,838,26.6,0.5823224
31.8,60.1,735,26.7,0.5813698
31.5,61.1,650,26.8,0.5827987
31,62.6,542,26.8,0.5837513
30.9,64.4,604,27,0.5847039
31.2,60.9,438,27,0.5856565
30.6,63.3,375,27.1,0.5875617
30.4,63.1,377,27.2,0.588038
29.9,62.8,379,27.3,0.5894669
29.4,64.7,337,27.3,0.5904195
29,67.3,365,27.3,0.5913721
28.7,68.7,375,27.4,0.5923247
28.1,70,298,27.5,0.5932773
28.5,69.2,299,27.5,0.5937536
28.5,70.1,316,27.5,0.5932773
29.2,68.7,391,27.5,0.5932773
29.3,62.9,439,27.5,0.5923247
29.5,65.9,463,27.5,0.5913721
29.6,59.9,442,27.5,0.5913721
30,61.4,343,27.5,0.5908958
30.1,63.3,334,27.5,0.5908958
29.5,61.9,349,27.6,0.5913721
30.2,60.1,403,27.6,0.5913721
30.5,59.9,479,27.6,0.5899432
30.5,60.9,370,27.6,0.5899432
30.5,61.5,426,27.6,0.5899432
30.8,58.2,565,27.6,0.5875617
31.2,55.8,629,27.6,0.5866091
31.4,53.5,350,27.6,0.5870854
30.9,52.8,299,27.6,0.5885143
30.1,51.5,401,27.6,0.5894669
31.1,46.2,481,27.6,0.588038
31.9,45.3,428,27.6,0.5861328
31.2,46.3,310,27.7,0.588038
30.6,46.4,331,27.7,0.5894669
30.6,49.5,227,27.7,0.5908958
30.3,49.4,307,27.7,0.5918484
30,51,224,27.7,0.5923247
29.9,50.7,195,27.7,0.592801
29.7,51.6,192,27.7,0.5937536
29.5,53.3,166,27.7,0.5942299
29.4,51.7,165,27.7,0.5947062
29.4,53,169,27.7,0.5951825
29.4,52.7,179,27.7,0.5951825
29.4,50.7,174,27.7,0.5956588
29.3,51.8,165,27.6,0.5961351
29.1,52.2,153,27.6,0.5966114
29,51.4,150,27.6,0.5970877
29.1,51.3,145,27.6,0.5970877
28.7,53,141,27.6,0.597564
28.9,53.6,138,27.5,0.5980403
28.8,52.3,140,27.5,0.5980403
28.8,52.6,141,27.5,0.5980403
28.6,52.9,142,27.5,0.5985166
28.8,53.9,141,27.4,0.5985166
28.9,53.4,138,27.3,0.5985166
28.6,56.9,145,27.3,0.5989929
28.3,59.4,145,27.3,0.5994692
28.3,53.1,145,27.3,0.5994692
28.6,53.4,139,27.2,0.5994692
28.5,54.3,141,27.1,0.5994692
28.4,53.6,142,27.1,0.5999455
28.4,53.2,140,27.1,0.5999455
28.4,53.5,140,27.1,0.5999455
28.4,54.2,144,27,0.5999455
28,54.8,143,27,0.6004218
28.3,54.2,144,27,0.6004218
28.1,54.4,146,27,0.6004218
28.2,54.8,145,26.9,0.6008981
28,55.2,143,26.8,0.6008981
28,55.7,146,26.8,0.6008981
27.9,58.6,147,26.8,0.6008981
27.9,56.5,151,26.8,0.6013744
28,55.3,151,26.7,0.6013744
27.4,62,151,26.7,0.6018507
27.2,60.3,155,26.6,0.602327
27.6,60.6,158,26.6,0.6051848
27.5,61.9,162,26.6,0.6051848
27.3,59.1,163,26.6,0.6051848
27.4,59.6,161,26.5,0.6051848
27.7,58.7,150,26.5,0.6056611
27.5,60,150,26.5,0.6056611
27.3,58.3,151,26.5,0.6051848
27.3,59.6,152,26.4,0.6051848
27.4,58.7,151,26.4,0.6051848
27.6,61.2,149,26.4,0.6051848
27.6,61.9,150,26.3,0.6051848
27.2,60.6,151,26.3,0.6051848
27.4,60.2,152,26.3,0.6051848
27.1,59.3,151,26.3,0.6051848
27.3,60.4,152,26.3,0.6051848
27.1,64.4,153,26.2,0.6051848
27.1,62.1,154,26.2,0.6051848
26.9,62.1,145,26.1,0.6056611
27,60.4,145,26.1,0.6051848
27.2,63,147,26.1,0.6056611
27,61,150,26.1,0.6056611
26.4,67.1,142,26.1,0.6051848
26.1,69.8,153,26.1,0.6056611
25.6,66.6,156,26,0.6061374
25.2,72,158,26,0.6061374
25.1,73,161,26,0.6066137
24.3,72.1,190,26,0.6066137
23.9,74.3,45,26,0.60709
23.9,73.4,45,26,0.6080426
23.7,73.3,45,25.9,0.6080426
23.6,74.7,45,25.9,0.6085189
23.7,73.4,45,25.9,0.6085189
23.1,74.6,47,25.8,0.6089952
22.9,74.5,57,25.8,0.6094715
23.1,75.9,67,25.8,0.6094715
23.2,76.3,68,25.8,0.6094715
23.1,76.8,72,25.8,0.6099478
22.9,77.8,76,25.7,0.6104241
23.2,77.8,72,25.7,0.6104241
23,78.9,90,25.6,0.6104241
23.3,79.6,95,25.6,0.6104241
23.2,77.9,89,25.6,0.6099478
23,76.7,92,25.6,0.6099478
22.9,80.9,97,25.6,0.6104241
22.6,83.5,93,25.5,0.6099478
22.2,85.8,90,25.5,0.6099478
22.2,86.1,110,25.5,0.6099478
21.7,88.6,146,25.5,0.6104241
21.8,86.5,133,25.5,0.6099478
22.1,86.3,138,25.4,0.6099478
22.2,89.3,132,25.4,0.6104241
21.6,90.7,137,25.4,0.6099478
21.7,90.8,166,25.3,0.6061374
21.7,91.3,163,25.3,0.5970877
21.6,92.3,235,25.3,0.5947062
21.3,92.6,229,25.3,0.592801
21.2,93.2,240,25.3,0.592801
21.3,93.4,269,25.3,0.592801
21.3,92.9,244,25.2,0.5923247
20.9,92.5,261,25.2,0.5923247
21.2,92.8,270,25.2,0.5923247
21.3,92,290,25.1,0.5918484
21.2,91.7,280,25.1,0.5918484
21.5,91.5,277,25.1,0.5918484
21.3,92.6,293,25.1,0.5913721
21,93.1,306,25.1,0.5908958
20.9,93.7,370,25.1,0.5899432
21,93.6,378,25,0.5889906
20.8,93.7,311,25,0.5885143
20.8,93.6,349,25,0.5885143
21.6,93,450,25,0.588038
21.4,90.1,490,25,0.5870854
21.7,86.9,486,25,0.5856565
21.8,85,415,25,0.5856565
22,84.8,425,25,0.5856565
22.6,81,425,25,0.5861328
22.9,79.7,432,25,0.5856565
22.6,77.7,410,25,0.5856565
22.5,76.3,383,25,0.5861328
22.8,77.7,385,25,0.5866091
23,75.7,383,25,0.5870854
23,74.9,381,25,0.5870854
22.9,73.6,481,25,0.5870854
23.2,70.9,466,25.1,0.5866091
23.4,73.7,421,25.1,0.5861328
23.4,72,470,25.1,0.5856565
23.6,69.9,445,25.1,0.5851802
23.6,68.6,469,25.1,0.5851802
23.8,69.4,545,25.1,0.5847039
24.1,70.2,471,25.1,0.5837513
24,70.6,427,25.1,0.5842276
24.4,67.6,381,25.1,0.5837513
24.4,68.2,364,25.1,0.5842276
24.2,68,377,25.2,0.5842276
24.3,68.5,376,25.2,0.5847039
24.2,71,350,25.2,0.5851802
24.6,67.1,328,25.2,0.5847039
25,67.5,330,25.3,0.5847039
24.7,69.7,350,25.3,0.5847039
24.4,68.4,384,25.3,0.5851802
24.4,68.7,361,25.3,0.5847039
24.7,69.1,397,25.3,0.5847039
25.7,67.4,349,25.3,0.5847039
25.6,67.6,339,25.3,0.5837513
24.9,72.1,368,25.3,0.5847039
25.2,70.1,338,25.3,0.5842276
25.8,64.1,441,25.3,0.5842276
25.4,68.7,405,25.3,0.5837513
25.2,66.3,357,25.3,0.5847039
26.1,68.7,265,25.3,0.5851802
24,73.4,252,25.3,0.5861328
24.6,71.3,266,25.3,0.5870854
24.5,70.3,248,25.3,0.5875617
24.2,71.9,237,25.3,0.588038
23.8,76.4,226,25.3,0.5885143
23.4,79,214,25.3,0.5889906
23.3,78.4,202,25.3,0.5904195
22.9,80.5,185,25.3,0.5908958
22.9,80.4,180,25.3,0.5918484
23.1,82,177,25.2,0.5923247
22.5,83.1,171,25.2,0.592801
22.3,84.6,170,25.2,0.5932773
22.2,83.6,185,25.1,0.5937536
22,83.9,197,25.1,0.5937536
22,84.4,199,25.1,0.5947062
22.1,83.1,44,25.1,0.5951825
21.8,83.7,44,25.1,0.5956588
21.6,83.8,45,25,0.5951825
21.5,84.9,44,25,0.5961351
21.9,85.3,46,25,0.5961351
21.9,84.7,46,24.9,0.5966114
21.8,86.8,41,24.9,0.5966114
22,86.4,45,24.8,0.5966114
22.1,87.2,44,24.8,0.5966114
22.2,86.7,43,24.8,0.5961351
22.2,87.5,43,24.8,0.5961351
22.3,87,44,24.7,0.5961351
22.3,87.3,42,24.7,0.5961351
22.3,87.3,46,24.6,0.5961351
22.4,87.3,45,24.6,0.5961351
22.1,88.1,48,24.6,0.5961351
22.2,87.7,48,24.6,0.5956588
22.3,88,47,24.5,0.5956588
22.1,87.7,47,24.5,0.5956588
22,87.8,49,24.5,0.6028033
22.03685897,87.73970588,49.875,24.5,0.602327
22.1,87.6,50,24.5,0.6028033
22.2,87.3,49,24.4,0.6028033
22.3,87.1,50,24.4,0.602327
22.1,87.3,50,24.4,0.6028033
22,88.1,51,24.3,0.6028033
21.8,89.2,42,24.3,0.6028033
22.1,88.4,49,24.3,0.6028033
22.1,88,51,24.3,0.6028033
22.2,88,52,24.3,0.6028033
22.2,88.2,53,24.2,0.6028033
22.4,87.4,51,24.2,0.6028033
22.1,87.7,48,24.2,0.602327
22.3,87.2,50,24.1,0.602327
22.1,87.7,52,24.1,0.602327
22.2,87.8,53,24.1,0.602327
21.8,89.1,50,24.1,0.602327
22.1,89.2,53,24.1,0.602327
22,88.8,51,24.1,0.602327
22.1,89,52,24.1,0.602327
22.3,88.8,52,24,0.602327
21.9,89.6,53,24,0.602327
22,89.7,52,24,0.602327
21.9,90.3,52,24,0.602327
22,90.1,44,24,0.602327
22.1,89.7,53,24,0.602327
22.2,89.5,54,24,0.602327
22.1,89.1,53,24,0.602327
22.1,88.3,54,23.9,0.602327
22.3,87.3,54,23.9,0.6018507
22.2,88.7,54,23.9,0.6018507
22,89.1,55,23.9,0.6018507
22.1,88.2,56,23.8,0.6018507
22.1,89,58,23.8,0.6018507
22.2,88.4,56,23.8,0.6013744
22.2,88.4,55,23.8,0.6004218
22.25,88.17142857,58.05555556,23.8,0.5999455
22.3,87.6,65,23.8,0.5994692
22.3,86,79,23.8,0.5985166
22.4,85.9,90,23.8,0.5966114
22.8,86.5,91,23.8,0.5961351
23.1,86.4,110,23.8,0.5956588
22.8,86.1,113,23.8,0.5951825
23.1,83.2,124,23.8,0.5942299
23.6,82.9,142,23.7,0.5923247
24.1,79.2,203,23.7,0.5918484
24.1,78.5,165,23.7,0.5908958
23.9,80.4,191,23.7,0.5913721
24.1,79.2,232,23.7,0.5913721
24.6,78.4,298,23.7,0.5913721
24.9,74.8,269,23.7,0.5913721
25.3,76.9,286,23.7,0.5913721
24.9,74,275,23.8,0.5918484
24.9,75,271,23.8,0.5923247
24.7,73.9,266,23.8,0.5923247
24.3,77,300,23.8,0.592801
24.3,77,271,23.8,0.5923247
24.2,76.4,245,23.8,0.5918484
24.3,75.6,239,23.9,0.5918484
24.8,75.3,245,23.9,0.5918484
25.1,74.2,323,24,0.5923247
24.9,74.3,286,24,0.5918484
24.9,74.7,256,24,0.5908958
25.1,73.4,267,24,0.5908958
25.5,72.5,294,24,0.5908958
26.1,72.8,295,24.1,0.5908958
26.7,68.7,282,24.1,0.5913721
26,70.6,306,24.1,0.5908958
25.7,73.1,317,24.1,0.5904195
26.1,72.1,331,24.2,0.5894669
26.8,70,401,24.2,0.5885143
26.5,72,513,24.3,0.5875617
26.7375,71.6,579.3306479,24.3,0.5866091
27.3,70.6,645,24.3,0.5861328
28.6,67.8,753,24.3,0.5870854
28.7,66.6,850,24.4,0.5870854
28.5,66.1,549,24.4,0.5870854
28.3,67.9,487,24.5,0.5875617
28.3,68.4,491,24.5,0.5885143
28.7,69,472,24.6,0.5889906
28.4,67.9,447,24.6,0.5889906
28.8,65.4,470,24.7,0.5908958
29.1,65.1,572,24.8,0.5904195
29.7,66.1,865,24.9,0.5913721
30.7,62.6,988,25,0.5918484
30.3,62.6,548,25,0.5923247
30.6,62.5,436,25.1,0.5932773
29.9,69.2,417,25.1,0.5947062
30.3,70.4,494,25.2,0.5951825
31,64.7,462,25.3,0.5947062
31.1,66.8,602,25.3,0.5961351
31,64.4,479,25.4,0.5961351
31.3,66.6,492,25.5,0.597564
31.3,63.9,455,25.5,0.5985166
31.3,64.7,478,25.6,0.5989929
31,64.5,417,25.6,0.5994692
30.3,66.5,411,25.6,0.5999455
30.1,65.8,439,25.7,0.6008981
30.1,66.4,473,25.8,0.6013744
29.7,67,443,25.8,0.6018507
29.6,65.9,399,25.8,0.6018507
29.3,67.4,343,25.9,0.6018507
29,67.4,322,26,0.602327
29,67,339,26,0.6032796
29.1,69.4,355,26,0.6037559
29,67.1,352,26,0.6042322
29,67.7,303,26,0.6047085
28.9,70.8,285,26.1,0.6051848
28.95,70.45,275.3504673,26.1,0.6051848
29,70.1,271,26.1,0.6056611
28.3,73.6,272,26.1,0.6056611
27.8,77.6,228,26.1,0.6061374
28.4,76.2,215,26.1,0.6066137
28.2,76.1,202,26.1,0.60709
27.7,78.6,199,26.1,0.6075663
27.7,77.9,231,26.1,0.6075663
27.6,78.4,289,26.1,0.6080426
27.6,77,261,26.1,0.6080426
27.5,78.7,249,26.1,0.6080426
26.7,81,238,26.1,0.6085189
26.8,80.8,225,26.1,0.6085189
26.8,81,238,26.1,0.6089952
26.9,80.7,233,26.1,0.6089952
26.9,79.9,233,26.1,0.6089952
26.6,81.7,219,26,0.6089952
26.6,83.2,231,26,0.6089952
26.3,84.5,231,26,0.6089952
26.5,84.1,228,26,0.6089952
26.3,85,243,26,0.6089952
26.5,83.2,228,26,0.6094715
26.5,84.1,221,25.9,0.6094715
26.5,83.7,206,25.9,0.6094715
26.5,83.6,207,25.9,0.6099478
26.4,85.4,219,25.8,0.6099478
26,85.9,220,25.8,0.6099478
26.2,85.1,243,25.8,0.6099478
25.9,85.4,180,25.7,0.6104241
25.7,86.6,190,25.7,0.6104241
25.5,87.7,199,25.6,0.6104241
25.5,87.6,203,25.6,0.6104241
25.7,87,177,25.6,0.6104241
25.5,87.6,182,25.6,0.6104241
25.5,87.7,183,25.6,0.6104241
25.4,87.6,185,25.6,0.6018507
25.5,86.9,189,25.5,0.602327
25.2,87,200,25.5,0.602327
25.2,86.4,209,25.5,0.602327
25.3,84.3,211,25.5,0.602327
25.2,84.8,211,25.5,0.602327
